Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2014-06-09,34.0,34.3,33.0,33.25,33.5896004684,175931.0,1154.0,5909452.0,84539.0,48.05,1.3,-0.75
2014-06-10,33.55,33.6,31.9,32.8,32.756675305,137372.0,1658.0,4499850.0,64918.0,47.26,1.7,-0.75
2014-06-11,33.05,34.3,31.9,32.25,33.2709889381,165885.0,1217.0,5519158.0,62287.0,37.55,2.4,-0.8
2014-06-12,31.55,34.15,31.55,33.25,32.7993933048,538656.0,2223.0,17667590.0,229706.0,42.64,2.6,1.7
2014-06-13,33.85,34.9,31.55,32.05,33.4221074622,417877.0,2593.0,13966330.0,168085.0,40.22,3.35,-1.8
2014-06-16,31.6,34.0,31.15,33.7,33.458998071,241574.0,1713.0,8082824.0,97268.0,40.26,2.85,2.1
2014-06-17,34.2,36.0,33.5,34.6,34.8396421417,439280.0,2936.0,15304358.0,105307.0,23.97,2.5,0.4
2014-06-18,34.85,35.55,32.1,32.7,33.7361470365,468564.0,2430.0,15807544.0,129222.0,27.58,3.45,-2.15
2014-06-19,33.1,33.55,31.95,32.2,32.5967643156,78376.0,800.0,2554804.0,41781.0,53.31,1.6,-0.9
2014-06-20,32.2,32.5,31.5,31.65,32.1942103879,262401.0,506.0,8447793.0,220817.0,84.15,1.0,-0.55
2014-06-23,31.95,32.05,31.4,31.6,31.686042116,44971.0,356.0,1424953.0,18789.0,41.78,0.65,-0.35
2014-06-24,31.95,32.55,31.55,32.05,32.1566855355,72253.0,586.0,2323417.0,43157.0,59.73,1.0,0.1
2014-06-25,31.85,33.35,31.85,33.05,32.8931035691,199857.0,833.0,6573917.0,71531.0,35.79,1.5,1.2
2014-06-26,33.4,33.5,32.7,33.05,33.1294541513,136558.0,533.0,4524092.0,37223.0,27.26,0.8,-0.35
2014-06-27,33.35,33.35,32.6,32.65,32.9902383794,65358.0,416.0,2156176.0,45762.0,70.02,0.75,-0.7
2014-06-30,33.0,38.0,32.85,36.05,36.0297281801,898205.0,4535.0,32362082.0,266670.0,29.69,5.15,3.05
2014-07-01,36.9,38.6,36.15,37.5,37.5850439902,755509.0,4766.0,28395839.0,190044.0,25.15,2.45,0.6
2014-07-02,37.7,38.3,36.55,37.5,37.6571447139,507809.0,2402.0,19122637.0,156834.0,30.88,1.75,-0.2
2014-07-03,38.45,38.45,36.25,36.6,36.7101271641,32635.0,256.0,1198035.0,19935.0,61.08,2.2,-1.85
2014-07-04,37.45,37.7,36.15,37.05,37.1080439147,117045.0,1038.0,4343311.0,42638.0,36.43,1.55,-0.4
2014-07-07,37.0,37.4,36.05,36.2,36.5251261893,67161.0,524.0,2453064.0,29650.0,44.15,1.35,-0.8
2014-07-08,35.15,37.4,34.3,34.65,36.2783809917,162371.0,1393.0,5890557.0,67180.0,41.37,3.1,-0.5
2014-07-09,34.5,34.7,33.0,34.3,34.0402627903,65147.0,540.0,2217621.0,27726.0,42.56,1.7,-0.2
2014-07-10,34.8,35.5,32.5,33.55,33.6509754929,127269.0,778.0,4282726.0,47550.0,37.36,3.0,-1.25
2014-07-11,33.9,33.9,31.1,31.7,32.9205689868,226297.0,852.0,7449826.0,101316.0,44.77,2.8,-2.2
2014-07-14,31.7,32.3,30.4,31.2,31.162983619,142726.0,995.0,4447768.0,71624.0,50.18,1.9,-0.5
2014-07-15,32.55,33.5,31.5,32.3,32.6560080417,193990.0,836.0,6334939.0,34137.0,17.6,2.0,-0.25
2014-07-16,32.6,34.1,32.15,33.1,32.9935780087,203208.0,1663.0,6704559.0,48695.0,23.96,1.95,0.5
2014-07-17,34.4,34.4,32.6,32.75,33.0914941882,56867.0,598.0,1881814.0,26013.0,45.74,1.8,-1.65
2014-07-18,32.5,33.6,32.1,32.7,32.807943879,242476.0,805.0,7955139.0,12145.0,5.01,1.5,0.2
2014-07-21,33.0,33.25,32.5,32.6,32.7792614798,29356.0,230.0,962268.0,19080.0,65.0,0.75,-0.4
2014-07-22,32.7,34.2,32.5,32.95,33.2848731397,474183.0,2560.0,15783121.0,120288.0,25.37,1.7,0.25
2014-07-23,33.0,33.1,27.15,31.6,31.8420633149,94101.0,724.0,2996370.0,45279.0,48.12,5.95,-1.4
2014-07-24,31.7,32.15,30.5,31.5,31.5019615778,88959.0,661.0,2802383.0,24053.0,27.04,1.65,-0.2
2014-07-25,31.4,32.0,30.9,31.65,31.5045616877,135805.0,598.0,4278477.0,55869.0,41.14,1.1,0.25
2014-07-28,32.0,32.0,30.8,31.75,31.5635372855,92489.0,310.0,2919280.0,61416.0,66.4,1.2,-0.25
2014-07-30,31.25,31.5,30.5,30.85,30.9494564856,45169.0,445.0,1397956.0,18815.0,41.65,1.0,-0.4
2014-07-31,30.6,31.35,30.6,31.05,30.9939625772,65094.0,425.0,2017521.0,22655.0,34.8,0.75,0.45
2014-08-01,30.5,31.1,30.3,30.8,30.8265457894,56476.0,389.0,1740960.0,23970.0,42.44,0.8,0.3
2014-08-04,30.8,31.2,30.6,30.75,30.8013232051,20405.0,205.0,628501.0,11951.0,58.57,0.6,-0.05
2014-08-05,30.7,30.9,30.35,30.5,30.6845349216,33747.0,143.0,1035511.0,28058.0,83.14,0.55,-0.2
2014-08-06,30.45,31.0,29.5,30.65,30.2160925564,49613.0,496.0,1499111.0,23662.0,47.69,1.5,0.2
2014-08-07,30.55,31.0,30.1,30.2,30.5917264511,10733.0,158.0,328341.0,5548.0,51.69,0.9,-0.35
2014-08-08,29.95,30.0,29.2,29.55,29.5475219573,25504.0,273.0,753580.0,12814.0,50.24,0.8,-0.4
2014-08-11,30.0,32.25,29.35,31.25,30.7606592619,22328.0,303.0,686824.0,15167.0,67.93,2.9,1.25
2014-08-12,31.85,37.5,31.35,37.5,36.6657361608,1140240.0,5949.0,41807739.0,313806.0,27.52,6.15,5.65
2014-08-13,39.8,39.8,35.4,35.85,37.17416143,691594.0,5241.0,25709427.0,213522.0,30.87,4.4,-3.95
2014-08-14,35.6,36.7,34.8,35.25,35.8485783523,128337.0,1435.0,4600699.0,36763.0,28.65,1.9,-0.35
2014-08-18,35.35,36.55,34.75,35.0,35.6003278476,46363.0,659.0,1650538.0,11963.0,25.8,1.8,-0.35
2014-08-19,35.2,40.6,34.6,39.35,38.6914406731,592126.0,5283.0,22910208.0,151410.0,25.57,6.0,4.15
2014-08-20,38.4,40.9,38.4,39.25,39.8109504103,348681.0,2925.0,13881322.0,98430.0,28.23,2.5,0.85
2014-08-21,39.0,40.65,38.3,38.7,39.5847684865,72350.0,948.0,2863958.0,24180.0,33.42,2.35,-0.3
2014-08-22,38.05,38.95,37.75,38.05,38.3248050395,59371.0,508.0,2275382.0,26974.0,45.43,1.2,0.0
2014-08-25,38.25,38.4,37.05,37.1,37.6843547282,24819.0,405.0,935288.0,13230.0,53.31,1.35,-1.15
2014-08-26,37.05,40.7,37.05,39.15,39.6975005333,267217.0,2504.0,10607847.0,77091.0,28.85,3.65,2.1
2014-08-27,39.45,39.75,38.0,38.2,38.6786907751,55361.0,594.0,2141291.0,33340.0,60.22,1.75,-1.25
2014-08-28,38.5,38.9,37.2,37.45,37.8028246371,63725.0,686.0,2408985.0,41051.0,64.42,1.7,-1.05
2014-09-01,37.1,39.0,37.1,37.5,37.8005188463,32765.0,380.0,1238534.0,14392.0,43.92,1.9,0.4
2014-09-02,37.5,38.8,37.3,37.45,37.8528309158,57084.0,632.0,2160791.0,26045.0,45.63,1.5,-0.05
2014-09-03,37.6,37.8,36.4,36.7,37.2253825891,31888.0,465.0,1187043.0,14632.0,45.89,1.4,-0.9
2014-09-04,36.7,36.85,36.0,36.15,36.2913767999,37086.0,442.0,1345902.0,18055.0,48.68,0.85,-0.55
2014-09-05,36.6,36.8,35.55,36.05,36.1135886674,26684.0,385.0,963655.0,14709.0,55.12,1.25,-0.55
2014-09-08,36.8,38.4,36.8,37.45,37.5912463683,47843.0,469.0,1798478.0,26582.0,55.56,1.6,0.65
2014-09-09,38.9,38.9,36.5,37.0,37.0232869738,261219.0,670.0,9671186.0,242281.0,92.75,2.4,-1.9
2014-09-10,37.0,38.4,36.8,37.6,37.5798157375,42548.0,466.0,1598946.0,19090.0,44.87,1.6,0.6
2014-09-11,37.9,38.8,37.15,37.3,37.6487659344,66366.0,417.0,2498598.0,23356.0,35.19,1.65,-0.6
2014-09-12,37.4,38.9,36.55,36.75,37.6436573574,771311.0,3785.0,29034967.0,201000.0,26.06,2.35,-0.65
2014-09-15,37.0,38.3,36.5,36.9,37.4536405666,284214.0,1794.0,10644849.0,133453.0,46.96,1.8,-0.1
2014-09-16,37.35,37.45,34.4,35.25,35.6641463193,186879.0,1282.0,6664880.0,74293.0,39.75,3.05,-2.1
2014-09-17,35.45,36.0,34.5,35.7,35.4369872104,33152.0,383.0,1174807.0,18248.0,55.04,1.5,0.25
2014-09-18,36.0,41.45,35.5,40.85,39.436303416,514172.0,4337.0,20277043.0,184212.0,35.83,5.95,4.85
2014-09-19,41.45,42.3,38.95,39.4,40.6710620449,204078.0,2171.0,8300069.0,74146.0,36.33,3.35,-2.05
2014-09-22,39.05,40.6,38.45,39.0,39.6634771564,163766.0,1245.0,6495529.0,61647.0,37.64,2.15,-0.05
2014-09-23,39.35,39.65,36.95,37.25,38.1017595308,122760.0,1219.0,4677372.0,58487.0,47.64,2.7,-2.1
2014-09-24,37.75,38.8,36.75,38.1,37.861913862,119831.0,1181.0,4537031.0,47372.0,39.53,2.05,0.35
2014-09-25,38.5,38.55,35.5,35.85,36.8477449096,99353.0,1034.0,3660934.0,44344.0,44.63,3.05,-2.65
2014-09-26,35.45,36.6,34.0,35.2,35.123391087,58813.0,828.0,2065712.0,22763.0,38.7,2.6,-0.25
2014-09-29,36.0,36.35,35.1,35.4,35.823500572,36714.0,471.0,1315224.0,22143.0,60.31,1.25,-0.6
2014-09-30,35.6,36.4,35.15,35.6,35.6799131204,49724.0,585.0,1774148.0,9883.0,19.88,1.25,0.0
2014-10-01,35.65,36.3,34.9,35.05,35.3894890317,30178.0,297.0,1067984.0,18967.0,62.85,1.4,-0.6
2014-10-07,35.55,35.55,34.0,34.15,34.5888977694,13763.0,215.0,476047.0,8929.0,64.88,1.55,-1.4
2014-10-08,32.2,34.3,32.2,34.25,33.8389505341,28929.0,329.0,978927.0,14226.0,49.18,2.1,2.05
2014-10-09,34.8,36.3,34.3,35.65,35.5111010421,41933.0,657.0,1489087.0,16832.0,40.14,2.0,0.85
2014-10-10,34.5,35.8,34.2,35.0,35.0980947477,27188.0,433.0,954247.0,12543.0,46.13,1.6,0.5
2014-10-13,34.7,35.3,34.6,35.1,34.9114663039,17643.0,173.0,615943.0,12750.0,72.27,0.7,0.4
2014-10-14,35.65,36.2,35.3,35.55,35.6818136289,29951.0,421.0,1068706.0,22182.0,74.06,0.9,-0.1
2014-10-16,35.5,36.9,35.0,35.95,36.1740998007,51683.0,592.0,1869586.0,27735.0,53.66,1.9,0.45
2014-10-17,36.2,36.7,35.5,35.65,35.9548955382,22592.0,283.0,812293.0,7088.0,31.37,1.2,-0.55
2014-10-20,36.45,36.5,35.0,35.2,35.6623201439,22240.0,240.0,793130.0,13633.0,61.3,1.5,-1.25
2014-10-21,35.65,36.05,35.1,35.45,35.5202629123,25712.0,371.0,913297.0,8144.0,31.67,0.95,-0.2
2014-10-22,35.5,36.85,34.45,34.8,35.4231739112,70191.0,624.0,2486388.0,23477.0,33.45,2.4,-0.7
2014-10-23,35.05,35.5,34.65,35.1,35.0678544352,15828.0,140.0,555054.0,8661.0,54.72,0.85,0.05
2014-10-27,35.05,35.2,34.75,34.8,35.0014615876,10947.0,127.0,383161.0,9402.0,85.89,0.45,-0.25
2014-10-28,35.0,35.3,34.65,34.8,34.8866089559,18714.0,281.0,652868.0,10188.0,54.44,0.65,-0.2
2014-10-29,35.05,35.5,34.8,35.05,35.1177272727,15400.0,231.0,540813.0,9104.0,59.12,0.7,0.0
2014-10-30,35.05,35.3,34.55,35.0,34.9516712017,24623.0,234.0,860615.0,14363.0,58.33,0.75,-0.05
2014-10-31,35.35,36.3,35.2,35.75,35.8760545755,49546.0,450.0,1777515.0,24084.0,48.61,1.1,0.4
2014-11-03,35.75,36.2,35.4,35.7,35.8075812062,16963.0,264.0,607404.0,10111.0,59.61,0.8,-0.05
2014-11-05,35.45,36.8,35.1,35.45,36.0867038732,47841.0,653.0,1726424.0,16254.0,33.98,1.7,0.0
2014-11-07,35.6,35.8,35.0,35.15,35.319928556,18476.0,358.0,652571.0,11173.0,60.47,0.8,-0.45
2014-11-10,35.55,35.55,34.1,34.45,34.7390423652,23203.0,258.0,806050.0,16739.0,72.14,1.45,-1.1
2014-11-11,34.75,35.05,34.05,34.25,34.5995918207,25479.0,273.0,881563.0,10947.0,42.96,1.0,-0.5
2014-11-12,34.25,34.9,33.6,34.4,34.1658793408,27731.0,246.0,947454.0,16766.0,60.46,1.3,0.15
2014-11-13,34.55,35.8,34.0,34.7,35.1485908839,66673.0,653.0,2343462.0,20041.0,30.06,1.8,0.15
2014-11-14,34.45,35.0,34.45,34.55,34.683255814,12900.0,203.0,447414.0,11327.0,87.81,0.55,0.1
2014-11-17,34.5,34.75,34.15,34.4,34.4864350309,8404.0,129.0,289824.0,4632.0,55.12,0.6,-0.1
2014-11-18,34.3,35.45,34.15,34.75,34.825690814,20085.0,319.0,699474.0,9307.0,46.34,1.3,0.45
2014-11-19,34.9,35.3,34.05,34.2,34.7315297935,22807.0,339.0,792122.0,10177.0,44.62,1.25,-0.7
2014-11-20,34.2,34.75,33.8,34.0,34.1402160102,15740.0,164.0,537367.0,11138.0,70.76,0.95,-0.2
2014-11-21,33.95,34.85,33.65,34.6,34.2649426516,14037.0,202.0,480977.0,7515.0,53.54,1.2,0.65
2014-11-24,34.5,35.2,34.0,34.2,34.5445302571,40916.0,305.0,1413424.0,19813.0,48.42,1.2,-0.3
2014-11-25,34.8,34.8,32.8,33.25,33.704870881,15993.0,226.0,539042.0,8540.0,53.4,2.0,-1.55
2014-11-26,33.25,33.5,33.0,33.05,33.1543811752,15384.0,152.0,510047.0,12847.0,83.51,0.5,-0.2
2014-11-27,33.7,34.2,33.35,33.6,33.7554016164,18189.0,235.0,613977.0,11863.0,65.22,0.85,-0.1
2014-11-28,33.9,34.3,33.3,33.5,33.6459823089,193544.0,182.0,6511978.0,185242.0,95.71,1.0,-0.4
2014-12-01,34.0,40.2,32.25,32.95,33.3864154831,13589.0,207.0,453688.0,7665.0,56.41,7.95,-1.05
2014-12-02,32.55,33.45,32.55,33.15,33.1306197612,15748.0,182.0,521741.0,13140.0,83.44,0.9,0.6
2014-12-03,33.5,34.05,33.05,33.55,33.6494943573,54584.0,456.0,1836724.0,29943.0,54.86,1.0,0.05
2014-12-04,33.7,33.7,32.85,32.95,33.1659603488,20529.0,185.0,680864.0,14301.0,69.66,0.85,-0.75
2014-12-05,33.35,33.6,32.5,32.65,33.2539425799,19784.0,187.0,657896.0,13401.0,67.74,1.1,-0.7
2014-12-08,32.8,32.8,32.1,32.15,32.293951385,7076.0,100.0,228512.0,3817.0,53.94,0.7,-0.65
2014-12-09,32.0,32.25,31.35,31.45,31.7499520246,5211.0,79.0,165449.0,4463.0,85.65,0.9,-0.55
2014-12-10,31.15,32.0,31.1,31.7,31.5851628755,12617.0,138.0,398510.0,9255.0,73.35,0.9,0.55
2014-12-11,31.25,32.3,31.15,32.05,31.8637333487,17341.0,127.0,552549.0,10832.0,62.46,1.15,0.8
2014-12-12,32.65,32.65,31.1,31.2,31.6380042463,13188.0,138.0,417242.0,9498.0,72.02,1.55,-1.45
2014-12-15,30.2,32.45,30.05,31.85,31.6391174609,33177.0,455.0,1049691.0,9934.0,29.94,2.4,1.65
2014-12-16,31.15,31.9,30.35,30.65,30.9002068717,22236.0,164.0,687097.0,14499.0,65.21,1.55,-0.5
2014-12-17,31.4,31.4,29.3,30.5,30.366871866,24529.0,197.0,744869.0,15788.0,64.36,2.1,-0.9
2014-12-18,31.1,31.6,30.2,31.0,31.1681124219,11528.0,203.0,359306.0,4191.0,36.35,1.4,-0.1
2014-12-19,31.5,32.0,30.5,30.8,31.3765067753,12029.0,179.0,377428.0,6760.0,56.2,1.5,-0.7
2014-12-22,30.25,30.65,29.25,29.6,29.9044081391,30421.0,357.0,909722.0,18129.0,59.59,1.4,-0.65
2014-12-23,29.35,30.0,29.35,29.5,29.704690637,5479.0,92.0,162752.0,3961.0,72.29,0.65,0.15
2014-12-24,29.45,29.95,28.9,29.5,29.557819529,3779.0,59.0,111699.0,2576.0,68.17,1.05,0.05
2014-12-26,30.5,30.5,29.7,29.8,30.1128556029,21337.0,138.0,642518.0,17051.0,79.91,0.8,-0.7
2014-12-29,30.0,30.5,29.9,30.0,30.2223766505,7195.0,109.0,217450.0,5855.0,81.38,0.6,0.0
2014-12-30,30.1,30.25,29.7,30.05,29.963644802,6464.0,107.0,193685.0,3455.0,53.45,0.55,-0.05
2014-12-31,29.7,30.4,29.5,29.85,29.7321012022,5573.0,108.0,165697.0,2119.0,38.02,0.9,0.15
2015-01-01,29.75,30.2,29.45,29.95,29.9950199203,4016.0,74.0,120460.0,2399.0,59.74,0.75,0.2
2015-01-02,30.0,30.6,30.0,30.15,30.4573130953,22993.0,215.0,700305.0,17259.0,75.06,0.6,0.15
2015-01-05,30.8,32.0,30.45,31.0,31.4392446874,34211.0,510.0,1075568.0,9415.0,27.52,1.55,0.2
2015-01-06,30.2,31.4,30.2,30.45,30.4532098072,10686.0,196.0,325423.0,8173.0,76.48,1.2,0.25
2015-01-07,31.3,31.3,29.0,30.1,30.0784626541,20685.0,243.0,622173.0,13782.0,66.63,2.3,-1.2
2015-01-08,30.55,33.7,29.9,30.7,30.8728652647,1993924.0,3118.0,61558147.0,1639713.0,82.24,3.8,0.15
2015-01-09,31.05,31.2,30.0,30.55,30.7478306754,34112.0,368.0,1048870.0,20876.0,61.2,1.2,-0.5
2015-01-12,30.4,31.0,30.1,30.7,30.594023496,12683.0,219.0,388024.0,6299.0,49.66,0.9,0.3
2015-01-13,31.2,31.2,30.25,30.35,30.6099311995,20058.0,190.0,613974.0,13105.0,65.34,0.95,-0.85
2015-01-14,30.4,31.0,29.5,30.1,30.0035655834,51324.0,349.0,1539903.0,34384.0,66.99,1.5,-0.3
2015-01-15,30.15,30.5,29.75,29.9,29.9865120331,121664.0,384.0,3648279.0,95595.0,78.57,0.75,-0.25
2015-01-16,30.6,30.6,29.4,29.8,29.9578318323,35643.0,256.0,1067787.0,22224.0,62.35,1.2,-0.8
2015-01-19,30.0,30.6,29.2,30.35,29.9393847553,19797.0,243.0,592710.0,11769.0,59.45,1.4,0.35
2015-01-20,29.7,31.15,29.7,30.75,30.7932603201,35610.0,536.0,1096548.0,13825.0,38.82,1.45,1.05
2015-01-21,30.7,31.9,30.5,31.25,31.1798753339,32567.0,363.0,1015435.0,22844.0,70.14,1.4,0.55
2015-01-22,31.35,31.5,31.0,31.3,31.253087486,23158.0,283.0,723759.0,17764.0,76.71,0.5,-0.05
2015-01-23,31.25,31.9,31.0,31.45,31.2695252088,25864.0,228.0,808755.0,19813.0,76.6,0.9,0.2
2015-01-27,31.55,35.0,29.9,30.8,31.2465876884,1900691.0,3575.0,59390108.0,1613919.0,84.91,5.1,-0.75
2015-01-28,31.35,31.4,30.45,31.0,30.9933049828,80657.0,948.0,2499827.0,37967.0,47.07,0.95,-0.35
2015-01-29,31.3,31.5,30.8,31.05,31.1808569839,16173.0,222.0,504288.0,11029.0,68.19,0.7,-0.25
2015-01-30,31.2,31.85,29.8,30.55,30.925678339,187738.0,2056.0,5805925.0,50355.0,26.82,2.05,-0.65
2015-02-02,30.1,31.85,30.1,31.55,31.2835031601,38765.0,564.0,1212705.0,26043.0,67.18,1.75,1.45
2015-02-03,31.85,33.5,31.0,32.05,31.4379830194,2207339.0,4960.0,69394286.0,1549021.0,70.18,2.5,0.2
2015-02-04,33.15,33.15,32.15,32.7,32.7513315162,103829.0,896.0,3400538.0,59441.0,57.25,1.0,-0.45
2015-02-05,32.75,33.8,32.25,32.7,33.0063637492,88627.0,802.0,2925255.0,65772.0,74.21,1.55,-0.05
2015-02-06,32.7,33.5,32.3,33.3,33.1016338586,58573.0,749.0,1938862.0,44456.0,75.9,1.2,0.6
2015-02-09,32.6,33.7,32.6,33.5,33.3283143728,26898.0,438.0,896465.0,15775.0,58.65,1.1,0.9
2015-02-10,33.75,34.8,33.3,34.0,33.9624070956,48706.0,529.0,1654173.0,31556.0,64.79,1.5,0.25
2015-02-11,35.0,35.5,33.5,34.0,34.4311163214,156953.0,1381.0,5404067.0,124875.0,79.56,2.0,-1.0
2015-02-12,34.4,34.5,33.9,34.2,34.2061149493,34015.0,314.0,1163521.0,27919.0,82.08,0.6,-0.2
2015-02-13,34.7,34.8,33.9,34.25,34.2482047953,24649.0,333.0,844184.0,18733.0,76.0,0.9,-0.45
2015-02-16,33.6,35.5,31.2,34.45,33.6655481437,74205.0,1061.0,2498152.0,26807.0,36.13,4.3,0.85
2015-02-18,34.55,35.25,34.55,34.95,34.9382332834,54123.0,501.0,1890962.0,33826.0,62.5,0.7,0.4
2015-02-19,35.5,35.5,34.25,34.75,35.0379773692,42420.0,373.0,1486311.0,27737.0,65.39,1.25,-0.75
2015-02-20,34.6,35.0,34.1,34.8,34.7540935673,20520.0,248.0,713154.0,16169.0,78.8,0.9,0.2
2015-02-23,34.55,35.3,34.3,34.85,34.987424313,27911.0,294.0,976534.0,19045.0,68.23,1.0,0.3
2015-02-24,35.1,35.45,34.65,35.2,35.0117276765,23193.0,239.0,812027.0,19525.0,84.18,0.8,0.1
2015-02-25,35.5,35.8,35.0,35.4,35.4410664044,36609.0,486.0,1297462.0,26325.0,71.91,0.8,-0.1
2015-02-26,35.35,35.9,34.65,35.6,35.3863871495,18365.0,298.0,649871.0,10731.0,58.43,1.25,0.25
2015-02-27,35.5,36.35,35.0,35.3,35.5029044306,1347252.0,855.0,47831359.0,1318137.0,97.84,1.35,-0.2
2015-02-28,36.1,36.1,34.55,35.3,35.3865946293,37388.0,541.0,1323034.0,23429.0,62.66,1.55,-0.8
2015-03-02,35.0,35.7,34.5,35.35,35.0643084437,27026.0,259.0,947648.0,20659.0,76.44,1.2,0.35
2015-03-03,35.65,35.65,35.05,35.55,35.5017282731,28352.0,441.0,1006545.0,24396.0,86.05,0.6,-0.1
2015-03-04,35.5,36.5,35.25,35.7,35.8524533973,37927.0,485.0,1359776.0,23253.0,61.31,1.25,0.2
2015-03-05,35.75,36.2,34.7,35.2,35.496574218,45683.0,760.0,1621590.0,17624.0,38.58,1.5,-0.55
2015-03-09,35.55,38.05,35.5,37.4,37.0619124963,78191.0,1134.0,2897908.0,34694.0,44.37,2.55,1.85
2015-03-10,37.4,37.45,35.5,35.8,36.4786375605,82411.0,896.0,3006241.0,51981.0,63.08,1.95,-1.6
2015-03-11,36.0,36.0,35.6,35.8,35.8230714371,16826.0,205.0,602759.0,15621.0,92.84,0.4,-0.2
2015-03-12,35.8,36.15,35.5,35.95,35.9430391968,15537.0,300.0,558447.0,10767.0,69.3,0.65,0.15
2015-03-13,36.25,36.75,34.25,34.75,35.0079280407,3489639.0,2517.0,122165031.0,3171621.0,90.89,2.5,-1.5
2015-03-16,35.8,35.8,34.75,35.0,35.0361100248,53697.0,810.0,1881334.0,37906.0,70.59,1.05,-0.8
2015-03-17,35.7,36.5,35.5,36.35,35.977763425,32514.0,492.0,1169781.0,20728.0,63.75,1.0,0.65
2015-03-18,36.9,36.9,35.45,36.15,36.1621835561,66955.0,622.0,2421239.0,37053.0,55.34,1.45,-0.75
2015-03-19,36.0,37.0,35.05,35.8,36.0568519878,51766.0,454.0,1866519.0,23046.0,44.52,1.95,-0.2
2015-03-20,36.0,36.85,36.0,36.45,36.4303102949,140157.0,333.0,5105963.0,80588.0,57.5,0.85,0.45
2015-03-23,36.8,37.0,35.55,35.85,36.1574319841,12056.0,342.0,435914.0,6212.0,51.53,1.45,-0.95
2015-03-24,36.5,36.5,34.85,35.95,35.5296667011,19382.0,423.0,688636.0,14180.0,73.16,1.65,-0.55
2015-03-25,35.95,36.4,35.1,36.0,35.9323795017,18382.0,345.0,660509.0,12162.0,66.16,1.3,0.05
2015-03-26,36.0,36.55,35.2,36.35,36.0774560067,36085.0,660.0,1301855.0,26142.0,72.45,1.35,0.35
2015-03-27,36.2,36.5,35.5,35.6,35.8009632305,21594.0,223.0,773086.0,13197.0,61.11,1.0,-0.6
2015-03-30,36.0,36.05,35.15,35.55,35.5905456374,19885.0,226.0,707718.0,6768.0,34.04,0.9,-0.45
2015-03-31,36.3,36.45,36.0,36.2,36.1666666667,894.0,42.0,32333.0,506.0,56.6,0.45,-0.1
2015-04-01,36.5,37.3,36.35,36.8,36.9351941299,48653.0,843.0,1797008.0,26243.0,53.94,0.95,0.3
2015-04-06,36.8,38.25,36.3,37.15,37.1313711414,43183.0,409.0,1603444.0,30410.0,70.42,1.95,0.35
2015-04-07,37.25,37.55,36.85,37.45,37.3736696311,34295.0,599.0,1281730.0,24186.0,70.52,0.7,0.2
2015-04-08,37.5,37.9,37.25,37.7,37.5638401993,11239.0,147.0,422180.0,10237.0,91.08,0.65,0.2
2015-04-09,37.9,38.55,37.4,37.8,37.9117260514,13696.0,365.0,519239.0,6521.0,47.61,1.15,-0.1
2015-04-10,37.95,38.4,37.5,37.65,37.9343080725,14568.0,330.0,552627.0,8219.0,56.42,0.9,-0.3
2015-04-13,37.95,38.0,35.75,36.45,36.9394009743,1873776.0,2301.0,69216163.0,1614089.0,86.14,2.25,-1.5
2015-04-15,36.65,36.85,35.6,36.15,36.2925860704,84611.0,826.0,3070752.0,38395.0,45.38,1.25,-0.5
2015-04-16,35.9,36.5,35.55,36.15,35.9446350737,10783.0,254.0,387591.0,5138.0,47.65,0.95,0.25
2015-04-17,35.9,36.2,35.6,36.0,35.9787313433,13400.0,521.0,482115.0,10189.0,76.04,0.6,0.1
2015-04-20,36.0,36.6,34.8,35.95,35.8922603513,25673.0,175.0,921462.0,17784.0,69.27,1.8,-0.05
2015-04-21,35.5,36.0,35.5,35.55,35.6217845659,14928.0,119.0,531762.0,13962.0,93.53,0.5,0.05
2015-04-22,35.95,35.95,35.0,35.55,35.4834707646,26680.0,234.0,946699.0,20362.0,76.32,0.95,-0.4
2015-04-23,35.5,36.0,35.4,36.0,35.7739659878,23815.0,328.0,851957.0,17510.0,73.53,0.6,0.5
2015-04-24,36.4,36.45,35.1,35.5,35.524238152,9221.0,221.0,327569.0,5507.0,59.72,1.35,-0.9
2015-04-27,35.5,35.5,34.4,35.05,35.0531739489,26686.0,273.0,935429.0,18572.0,69.59,1.1,-0.45
2015-04-28,35.3,35.85,35.0,35.65,35.1708135632,8641.0,101.0,303911.0,6605.0,76.44,0.85,0.35
2015-04-29,35.6,36.0,35.4,35.9,35.7525814138,2518.0,83.0,90025.0,1782.0,70.77,0.6,0.3
2015-04-30,35.7,36.0,35.5,35.55,35.5902726603,2714.0,62.0,96592.0,2195.0,80.88,0.5,-0.15
2015-05-04,35.75,36.0,35.55,35.55,35.7695605573,2799.0,35.0,100119.0,2317.0,82.78,0.45,-0.2
2015-05-05,35.95,36.0,35.55,35.75,35.7706374086,1914.0,37.0,68465.0,966.0,50.47,0.45,-0.2
2015-05-06,35.25,35.5,34.4,34.6,34.7161416044,3079.0,78.0,106891.0,2042.0,66.32,1.1,-0.65
2015-05-07,34.55,35.2,34.45,35.0,34.6555897042,10412.0,116.0,360834.0,6753.0,64.86,0.75,0.45
2015-05-08,35.05,35.35,34.7,34.8,34.8122250872,6593.0,72.0,229517.0,5738.0,87.03,0.65,-0.25
